16.440186 9.980570 5.424084e-10 -5.867569e-18
16.480186 10.001613 5.389949e-10 -5.801019e-18
16.520187 10.022611 5.356197e-10 -5.732372e-18
16.560188 10.043566 5.322835e-10 -5.660652e-18
16.600189 10.064477 5.289877e-10 -5.584720e-18
16.640190 10.085345 5.257337e-10 -5.503444e-18
16.680191 10.106172 5.225238e-10 -5.415550e-18
16.720192 10.126957 5.193605e-10 -5.319529e-18
16.760193 10.147703 5.162471e-10 -5.213963e-18
16.800194 10.168409 5.131874e-10 -5.097848e-18
16.840195 10.189077 5.101857e-10 -4.968779e-18
16.880196 10.209709 5.072468e-10 -4.826288e-18
16.920197 10.230307 5.043758e-10 -4.668816e-18
16.960197 10.250870 5.015791e-10 -4.494847e-18
17.000198 10.271403 4.988626e-10 -4.303409e-18
17.040199 10.291909 4.962331e-10 -4.092160e-18
17.080200 10.312389 4.936977e-10 -3.862812e-18
17.120201 10.332848 4.912637e-10 -3.612947e-18
17.160202 10.353290 4.889379e-10 -3.343883e-18
17.200203 10.373715 4.867282e-10 -3.055763e-18
17.240204 10.394132 4.846410e-10 -2.748405e-18
17.280205 10.414542 4.826833e-10 -2.422818e-18
17.320206 10.434954 4.808612e-10 -2.085332e-18
17.360207 10.455371 4.791798e-10 -1.731349e-18
17.400208 10.475799 4.776425e-10 -1.363518e-18
17.440208 10.496244 4.762526e-10 -9.959845e-19
17.480209 10.516713 4.750118e-10 -6.170930e-19
17.520210 10.537211 4.739198e-10 -2.461869e-19
17.560211 10.557746 4.729752e-10 1.229759e-19
17.600212 10.578322 4.721726e-10 4.831142e-19
17.640213 10.598948 4.715062e-10 8.201436e-19
17.680214 10.619626 4.709706e-10 1.141130e-18
17.720215 10.640364 4.705539e-10 1.432546e-18
17.760216 10.661168 4.702450e-10 1.692702e-18
17.800217 10.682042 4.700301e-10 1.918657e-18
17.840218 10.702990 4.698930e-10 2.097708e-18
17.880219 10.724014 4.698173e-10 2.229846e-18
17.920219 10.745120 4.697853e-10 2.325194e-18
17.960220 10.766308 4.697791e-10 2.368414e-18
18.000221 10.787579 4.697781e-10 2.364946e-18
18.040222 10.808933 4.697625e-10 2.312950e-18
18.080223 10.830372 4.697178e-10 2.214542e-18
18.120224 10.851892 4.696223e-10 2.070631e-18
18.160225 10.873492 4.694618e-10 1.882742e-18
18.200226 10.895170 4.692169e-10 1.652852e-18
18.240227 10.916921 4.688777e-10 1.399361e-18
18.280228 10.938741 4.684320e-10 1.109984e-18
18.320229 10.960624 4.678690e-10 8.010998e-19
18.360229 10.982565 4.671833e-10 4.744007e-19
18.400230 11.004559 4.663680e-10 1.336734e-19
18.440231 11.026600 4.654195e-10 -2.167943e-19
18.480232 11.048680 4.643392e-10 -5.583705e-19
18.520233 11.070795 4.631266e-10 -9.024121e-19
18.560234 11.092937 4.617856e-10 -1.235306e-18
18.600235 11.115100 4.603196e-10 -1.561678e-18
18.640236 11.137279 4.587350e-10 -1.866162e-18
18.680237 11.159466 4.570386e-10 -2.158540e-18
18.720238 11.181656 4.552392e-10 -2.426662e-18
18.760239 11.203844 4.533441e-10 -2.672093e-18
18.800240 11.226027 4.513629e-10 -2.897333e-18
18.840240 11.248196 4.493049e-10 -3.097830e-18
18.880241 11.270350 4.471794e-10 -3.277541e-18
18.920242 11.292484 4.449954e-10 -3.433174e-18
18.960243 11.314595 4.427621e-10 -3.565642e-18
19.000244 11.336679 4.404880e-10 -3.678672e-18
19.040245 11.358736 4.381808e-10 -3.771697e-18
19.080246 11.380761 4.358484e-10 -3.847045e-18
19.120247 11.402753 4.334976e-10 -3.904910e-18
19.160248 11.424709 4.311347e-10 -3.947347e-18
19.200249 11.446630 4.287654e-10 -3.976895e-18
19.240250 11.468513 4.263947e-10 -3.993829e-18
19.280251 11.490357 4.240267e-10 -4.000594e-18
19.320251 11.512165 4.216653e-10 -3.998391e-18
19.360252 11.533932 4.193139e-10 -3.988410e-18
19.400253 11.555658 4.169751e-10 -3.972111e-18
19.440254 11.577347 4.146508e-10 -3.950673e-18
19.480255 11.598994 4.123430e-10 -3.925156e-18
19.520256 11.620603 4.100529e-10 -3.896564e-18
19.560257 11.642170 4.077815e-10 -3.865682e-18
19.600258 11.663699 4.055293e-10 -3.833252e-18
19.640259 11.685187 4.032970e-10 -3.799874e-18
19.680260 11.706636 4.010846e-10 -3.766038e-18
19.720261 11.728047 3.988920e-10 -3.732118e-18
19.760262 11.749418 3.967194e-10 -3.698386e-18
19.800262 11.770750 3.945664e-10 -3.665003e-18
19.840263 11.792044 3.924328e-10 -3.632030e-18
19.880264 11.813299 3.903183e-10 -3.599432e-18
19.920265 11.834517 3.882229e-10 -3.567076e-18
19.960266 11.855696 3.861463e-10 -3.534740e-18
20.000267 11.876837 3.840885e-10 -3.502114e-18
20.040268 11.897941 3.820495e-10 -3.468801e-18
20.080269 11.919006 3.800298e-10 -3.434316e-18
20.120270 11.940037 3.780297e-10 -3.398122e-18
20.160271 11.961030 3.760500e-10 -3.359578e-18
20.200272 11.981986 3.740917e-10 -3.317953e-18
20.240273 12.002907 3.721558e-10 -3.272628e-18
20.280273 12.023793 3.702442e-10 -3.222578e-18
20.320274 12.044644 3.683586e-10 -3.167067e-18
20.360275 12.065461 3.665011e-10 -3.105315e-18
20.400276 12.086246 3.646744e-10 -3.036299e-18
20.440277 12.106998 3.628813e-10 -2.958993e-18
20.480278 12.127721 3.611249e-10 -2.873055e-18
20.520279 12.148414 3.594090e-10 -2.776903e-18
20.560280 12.169080 3.577373e-10 -2.670324e-18
20.600281 12.189721 3.561138e-10 -2.552115e-18
20.640282 12.210340 3.545429e-10 -2.422640e-18
20.680283 12.230939 3.530292e-10 -2.280762e-18
20.720284 12.251520 3.515773e-10 -2.126119e-18
20.760284 12.272087 3.501914e-10 -1.959699e-18
20.800285 12.292645 3.488766e-10 -1.781093e-18
20.840286 12.313194 3.476367e-10 -1.592079e-18
